"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.821925660E2,4.396727681E-1,-1.509408236E0,-8.461995125E-1
4.822005006E2,3.636684120E-1,-1.477100611E0,-1.343031406E0
4.822084657E2,2.401200831E-1,-1.420778513E0,-1.872756481E0
4.822163392E2,4.651930928E-2,-1.257095814E0,-1.945450306E0
4.822243654E2,-2.356901169E-1,-1.138184547E0,-7.199454308E-1
4.822322694E2,-2.837765515E-1,-8.919899464E-1,3.016309738E-1
4.822402345E2,-4.240043759E-1,-4.961857796E-1,3.408164978E-1
4.822481691E2,-4.502151012E-1,-4.123797417E-1,7.933902740E-1
4.822560426E2,-4.637118578E-1,-3.026418686E-1,1.291682243E0
4.822639772E2,-4.981858730E-1,-3.540596962E-1,1.559465408E0
4.822718507E2,-4.125730395E-1,-3.216624260E-1,1.508961678E0
4.822797853E2,-5.081773400E-1,-4.521884918E-1,1.202507973E0
4.822877504E2,-4.430363178E-1,-6.162681580E-1,6.736059189E-1
4.822956239E2,-4.091396034E-1,-8.038070202E-1,-1.450147629E-1
4.823036500E2,-3.043076694E-1,-9.448642731E-1,-9.148283005E-1
4.823115846E2,-2.398891747E-1,-1.034092903E0,-1.590677261E0
4.823195497E2,-1.112775579E-1,-9.831943512E-1,-1.869585037E0
4.823274842E2,-8.942440152E-2,-9.891371727E-1,-1.920048237E0
4.823353578E2,4.472666979E-2,-9.334912300E-1,-2.017953873E0
4.823433839E2,1.030454338E-1,-8.718452454E-1,-2.321146011E0
4.823512269E2,1.201056838E-1,-8.724160194E-1,-2.502275467E0
4.823591920E2,7.575505972E-2,-6.423609257E-1,-2.403761387E0
4.823671266E2,6.835582852E-2,-6.587364674E-1,-2.195307732E0
4.823750001E2,7.115453482E-3,-6.330268383E-1,-2.137302399E0
4.823829652E2,-8.619585633E-2,-5.575881004E-1,-2.311398029E0
4.823908082E2,-2.112055719E-1,-5.294137001E-1,-2.217723846E0
4.823987123E2,-3.093982339E-1,-4.239630699E-1,-1.992721081E0
4.824066774E2,-3.838516772E-1,-3.012323380E-1,-1.796704769E0
4.824145509E2,-4.185342789E-1,-1.973743439E-1,-1.648679256E0
4.824225160E2,-3.678392470E-1,-9.803819656E-2,-1.345134258E0
4.824303895E2,-3.673626482E-1,-1.592826843E-2,-1.074872494E0
4.824383546E2,-3.116073012E-1,3.901958466E-2,-8.975768089E-1
4.824462892E2,-2.556622624E-1,4.724407196E-2,-9.040184021E-1
4.824541627E2,-2.454347610E-1,6.162786484E-2,-1.005700588E0
4.824621888E2,-2.075504214E-1,8.950233459E-2,-1.059012413E0
4.824700929E2,-2.477239668E-1,4.726934433E-2,-1.028126717E0
4.824780275E2,-9.437441826E-2,1.937022209E-1,-9.658541679E-1
4.824859926E2,-3.553050756E-1,1.769990921E-1,-1.047057152E0
4.824938661E2,-2.166373134E-1,1.450586319E-1,-7.685713768E-1
4.825018312E2,-2.538939416E-1,1.714477539E-1,-8.473076820E-1
4.825097047E2,-2.762695849E-1,1.627659798E-1,-1.141982555E0
4.825176698E2,-2.959214449E-1,2.012815475E-1,-9.825801849E-1
4.825256044E2,-2.048933357E-1,1.980385780E-1,-7.820343971E-1
4.825345460E2,-1.189240515E-1,1.460442543E-1,-7.464041710E-1
4.825425111E2,-7.952880859E-2,1.891093254E-1,-6.410970688E-1
4.825504152E2,-4.887822270E-2,2.121286392E-1,-3.043336868E-1
4.825583192E2,-3.524717689E-2,2.876458168E-1,-8.235645294E-2
4.825662538E2,-9.266346693E-3,2.889947891E-1,7.505893707E-2
4.825741273E2,-2.189216018E-2,3.174972534E-1,2.537231445E-1
4.825821534E2,3.701001406E-2,3.526673317E-1,4.411830902E-1
4.825899965E2,1.163226366E-1,3.071208000E-1,7.924480438E-1
4.825979615E2,1.546503901E-1,3.149404526E-1,1.015394211E0
4.826060487E2,3.231507242E-1,4.185118675E-1,9.331932068E-1
4.826139222E2,4.898370802E-1,6.231203079E-1,1.035199165E0
4.826219484E2,5.349513292E-1,9.807567596E-1,1.043951988E0
4.826298219E2,6.451815367E-1,1.477212429E0,1.263427734E0
4.826377870E2,8.436547518E-1,1.952345848E0,1.554540634E0
4.826457216E2,1.061819315E0,2.143031120E0,2.221171379E0
4.826535951E2,1.113227248E0,2.327230930E0,2.757742882E0
4.826615602E2,9.856990576E-1,2.432429790E0,3.461380959E0
4.826694337E2,7.782601714E-1,2.216876030E0,4.219506264E0
4.826773683E2,5.033236742E-1,1.614794731E0,4.939506531E0
4.826853639E2,2.337214053E-1,7.896757126E-1,4.956847191E0
4.826932374E2,-9.695185721E-2,1.697998047E-1,4.322210312E0
4.827011720E2,-3.572817743E-1,-2.667093277E-1,3.884647369E0
4.827090455E2,-5.530409813E-1,-6.997971535E-1,3.457701683E0
4.827170411E2,-6.507883072E-1,-1.122383118E0,2.701466560E0
4.827250062E2,-7.178979516E-1,-1.529375315E0,1.749809265E0
4.827329408E2,-6.462620497E-1,-1.906498671E0,8.121776581E-1
4.827409669E2,-5.574046373E-1,-2.139415264E0,-4.780864716E-2
4.827488405E2,-3.189090192E-1,-2.293413639E0,-4.743909836E-1
4.827568055E2,-9.085093439E-2,-2.404701471E0,-8.553190231E-1
4.827647706E2,1.618970037E-1,-2.464032412E0,-1.262253761E0
4.827727052E2,5.009004474E-1,-2.381154299E0,-1.399429321E0
4.827807008E2,7.551249266E-1,-2.286663532E0,-1.319880486E0
4.827885438E2,9.674668312E-1,-2.093312263E0,-1.262160778E0
4.827964479E2,1.085374832E0,-1.803259134E0,-1.209734917E0
4.828044130E2,1.065943003E0,-1.601261139E0,-8.859472275E-1
4.828122865E2,1.025853634E0,-1.369831324E0,-1.711349487E-1
4.828202516E2,9.203814268E-1,-1.116541862E0,5.877199173E-1
4.828281251E2,7.045041919E-1,-9.202659130E-1,1.078017235E0
4.828360902E2,6.268023252E-1,-7.617609501E-1,1.226738930E0
4.828440248E2,2.922299206E-1,-8.560454845E-1,1.363003731E0
4.828518983E2,2.219798565E-1,-7.051494122E-1,9.492626190E-1
4.828598939E2,-9.309314191E-2,-7.135360241E-1,3.386030197E-1
4.828678285E2,-3.016116023E-1,-7.621710300E-1,-1.441221237E-1
4.828757936E2,-4.863545299E-1,-8.810000420E-1,-6.155223846E-1
4.828837587E2,-5.297406912E-1,-9.814076424E-1,-1.099529743E0
4.828916017E2,-6.054372787E-1,-9.796409607E-1,-1.541065216E0
4.828996278E2,-6.012897491E-1,-9.277606010E-1,-1.938053608E0
4.829075319E2,-5.471193194E-1,-8.939676285E-1,-2.015810966E0
4.829154664E2,-5.352383852E-1,-8.419051170E-1,-2.203217506E0
4.829234010E2,-4.594327807E-1,-8.048014641E-1,-2.397487640E0
4.829312745E2,-3.953952193E-1,-7.485556602E-1,-2.601327896E0
4.829392701E2,-3.095809221E-1,-6.677868366E-1,-2.568420887E0
4.829471742E2,-2.658489645E-1,-5.837657452E-1,-2.473701477E0
4.829550477E2,-2.443677187E-1,-4.899809361E-1,-2.474885464E0
4.829630128E2,-2.468650937E-1,-4.246439934E-1,-2.370850563E0
4.829708863E2,-7.795235515E-2,-4.453718662E-1,-2.159094334E0
4.829789125E2,-1.594245434E-2,-3.487114906E-1,-1.906690598E0
4.829867860E2,8.639246225E-3,-2.473921776E-1,-1.855357647E0
4.829947816E2,9.552097321E-2,-1.436872482E-1,-1.703455448E0
4.830027162E2,2.305448055E-1,-1.592483521E-1,-1.518245697E0
4.830105897E2,3.169146180E-1,-1.075549126E-1,-1.335577011E0
4.830185853E2,4.446845949E-1,-5.626678467E-3,-1.176842213E0
4.830264283E2,5.495541096E-1,9.323978424E-2,-9.244432449E-1
4.830343324E2,6.327058673E-1,1.140336990E-1,-5.924158096E-1
4.830422975E2,6.306204796E-1,1.804604530E-1,-3.312549591E-1
4.830502015E2,5.641559958E-1,2.913341522E-1,-1.906623840E-1
4.830581361E2,3.977937400E-1,3.557033539E-1,-2.245054245E-1
4.830660402E2,3.217192590E-1,3.496375084E-1,-4.386882782E-1
4.830740052E2,3.141021132E-1,3.361792564E-1,-6.156740189E-1
4.830819398E2,2.517025769E-1,3.832497597E-1,-6.721124649E-1
4.830898439E2,2.025190741E-1,4.239244461E-1,-7.948198318E-1
4.830978700E2,1.681775451E-1,4.580287933E-1,-7.251062393E-1
4.831057435E2,1.016243845E-1,5.117816925E-1,-6.951580048E-1
4.831137391E2,-3.926862776E-2,5.802173615E-1,-7.120208740E-1
4.831217042E2,-2.886061668E-1,6.901392937E-1,-7.567367554E-1
4.831296083E2,-3.920013607E-1,7.375617027E-1,-5.952987671E-1
4.831376344E2,-3.537417650E-1,7.099847794E-1,-2.393798828E-1
4.831455079E2,-2.998715639E-1,6.623420715E-1,1.841764450E-1
4.831534425E2,-1.559769660E-1,6.372361183E-1,4.960565567E-1
4.831614076E2,4.980847239E-3,6.433329582E-1,9.277896881E-1
4.831692811E2,1.044458151E-1,6.251835823E-1,1.377716064E0
4.831772157E2,1.872377843E-1,7.286458015E-1,1.583778381E0
4.831850892E2,2.707601786E-1,8.072719574E-1,1.682647705E0
4.831930543E2,3.042381108E-1,8.689165115E-1,1.520712852E0
4.832010194E2,2.805923820E-1,8.689975739E-1,1.303405762E0
4.832089235E2,4.321568310E-1,8.109817505E-1,8.361587524E-1
4.832168580E2,5.092293620E-1,7.777733803E-1,4.604892731E-1
4.832247316E2,5.978182554E-1,6.343626976E-1,5.599393845E-1
4.832327272E2,5.972848535E-1,6.294369698E-1,1.267174721E0
4.832406312E2,5.439351201E-1,6.453943253E-1,2.485522270E0
4.832485048E2,4.693105221E-1,6.200528145E-1,3.392714500E0
4.832564698E2,4.201086760E-1,5.485033989E-1,4.023729324E0
4.832644044E2,3.975140452E-1,3.283147812E-1,4.592725754E0
4.832723695E2,4.222853780E-1,1.726307869E-1,4.981234550E0
4.832803346E2,5.124369264E-1,-9.372091293E-2,5.295992851E0
4.832882081E2,5.650336146E-1,-3.365635872E-1,4.749280930E0
4.832961732E2,4.870806932E-1,-6.506729126E-1,3.495020866E0
4.833040467E2,3.483030796E-1,-9.171555042E-1,2.043570518E0
4.833120118E2,3.925278485E-1,-1.192812920E0,7.979364395E-1
4.833199464E2,4.186990857E-1,-1.469606400E0,7.485294342E-2
4.833277894E2,3.856084347E-1,-1.789086103E0,-3.659429550E-1
4.833357850E2,4.153018892E-1,-1.942645788E0,-5.916957855E-1
4.833436891E2,3.440766335E-1,-2.124448776E0,-6.789264679E-1
4.833516237E2,2.712405324E-1,-2.227146864E0,-7.436308861E-1
4.833595582E2,1.150338203E-1,-2.155665874E0,-5.197086334E-1
4.833674318E2,1.766176522E-2,-1.988206387E0,-3.247985840E-1
4.833754274E2,-1.070398465E-1,-1.808073759E0,-4.536342621E-2
4.833833314E2,-2.048253119E-1,-1.658110619E0,3.963565826E-1
4.833912660E2,-2.565200031E-1,-1.446929932E0,5.010128021E-1
4.833992006E2,-3.319194615E-1,-1.268525362E0,3.958606720E-1
4.834071046E2,-3.192926645E-1,-1.143671274E0,4.300975800E-1
4.834150697E2,-2.905560434E-1,-1.033523083E0,3.113727570E-1
4.834229738E2,-2.893849015E-1,-9.387888908E-1,1.371669769E-2
4.834308778E2,-1.890009046E-1,-9.507923126E-1,-3.573522568E-1
4.834388429E2,-1.837152243E-2,-1.035604000E0,-7.517595291E-1
4.834467164E2,1.130960658E-1,-9.945173264E-1,-1.210209370E0
4.834547120E2,2.412591428E-1,-9.991116524E-1,-1.443408966E0
4.834626466E2,2.821748853E-1,-1.006793976E0,-1.539711952E0
4.834706117E2,2.797825336E-1,-1.020450830E0,-1.747934341E0
4.834785463E2,1.996870637E-1,-9.367923737E-1,-1.958155632E0
4.834864198E2,1.044542193E-1,-8.364644051E-1,-2.072615623E0
4.834944459E2,5.472153425E-3,-7.770452499E-1,-1.978730679E0
4.835023195E2,-1.306984723E-1,-7.089450359E-1,-1.949120045E0
4.835102540E2,-2.201344967E-1,-6.351816654E-1,-2.131931305E0
4.835182191E2,-3.459078968E-1,-5.142695904E-1,-2.331185818E0
4.835271608E2,-4.262739420E-1,-3.979086876E-1,-2.468298435E0
4.835350953E2,-4.242030978E-1,-2.863335609E-1,-2.431753159E0
4.835430299E2,-4.281646013E-1,-1.553668976E-1,-2.345004082E0
4.835509950E2,-4.331157207E-1,-2.572631836E-2,-2.105503559E0
4.835589601E2,-4.195820689E-1,1.073398590E-1,-1.770699024E0
4.835668336E2,-4.274589717E-1,2.358021736E-1,-1.416812897E0
4.835747682E2,-4.534521401E-1,3.780384064E-1,-1.112932205E0
4.835826722E2,-3.946359754E-1,4.519753456E-1,-6.217155457E-1
4.835906373E2,-4.074352384E-1,4.638600349E-1,-1.055707932E-1
4.835985719E2,-4.791985452E-1,4.744706154E-1,-2.126541138E-1
4.836065370E2,-5.363041162E-1,4.056420326E-1,-5.009698868E-1
4.836144716E2,-5.157145262E-1,3.246388435E-1,-6.903295517E-1
4.836223756E2,-5.592297912E-1,2.719178200E-1,-8.686800003E-1
4.836303102E2,-5.001816750E-1,3.399949074E-1,-9.169030190E-1
4.836382447E2,-5.200976729E-1,3.078761101E-1,-8.146848679E-1
4.836461488E2,-5.129309893E-1,3.264231682E-1,-6.970787048E-1
4.836541749E2,-5.034640431E-1,3.398294449E-1,-7.049903870E-1
4.836620485E2,-3.140508235E-1,5.230402946E-1,-6.254100800E-1
4.836700135E2,-4.231500030E-1,5.468111038E-1,-3.799343109E-1
4.836779786E2,-1.707531661E-1,5.151581764E-1,1.183137894E-1
4.836858522E2,-5.816511810E-2,5.762615204E-1,1.440286636E-1
4.836938783E2,-2.953611314E-2,6.034278870E-1,8.977699280E-2
4.837017213E2,-3.641593456E-2,5.531935692E-1,3.209066391E-1
4.837096254E2,-8.746865392E-2,4.736347198E-1,3.513298035E-1
4.837175599E2,-1.072994471E-1,3.784880638E-1,3.166513443E-1
4.837254030E2,-1.055902243E-1,3.409757614E-1,3.621845245E-1
4.837333986E2,-8.807130158E-2,3.472537994E-1,3.774957657E-1
4.837413026E2,-3.719788045E-2,3.278160095E-1,4.152603149E-1
4.837492372E2,1.503596306E-1,3.257894516E-1,4.562873840E-1
4.837572023E2,3.392754495E-1,4.125828743E-1,5.103588104E-1
4.837651063E2,4.888134599E-1,5.034117699E-1,4.569816589E-1
4.837731324E2,6.517789960E-1,6.554512978E-1,4.135770798E-1
4.837810365E2,7.419677973E-1,7.710595131E-1,3.391532898E-1
4.837890016E2,9.229766130E-1,8.064179420E-1,8.505058289E-1
4.837969056E2,1.023273230E0,7.963442802E-1,1.810427666E0
4.838048402E2,9.081047177E-1,8.107781410E-1,2.439416885E0
4.838128663E2,7.456770539E-1,8.482775688E-1,3.885175705E0
4.838208009E2,5.367367268E-1,3.006162643E-1,5.143512726E0
4.838287660E2,5.717417598E-1,8.775520325E-2,6.040714264E0
4.838367311E2,3.608607054E-1,-1.010980606E-1,6.106036186E0
4.838446046E2,1.347192228E-1,-3.007035255E-1,5.608263016E0
4.838525087E2,1.343888789E-2,-5.802388191E-1,4.346159935E0
4.838604127E2,1.391306520E-3,-9.633984566E-1,2.811601639E0
4.838683778E2,1.104929075E-1,-1.366261244E0,1.249913216E0
4.838763429E2,2.602210343E-1,-1.609139442E0,1.601886749E-1
4.838842775E2,4.572365582E-1,-1.660829544E0,-2.793073654E-1
4.838923036E2,5.675247312E-1,-1.634278774E0,-5.496101379E-1
4.839002076E2,7.341421843E-1,-1.579604626E0,-8.160238266E-1
4.839081422E2,8.620498180E-1,-1.575671196E0,-1.034401894E0
4.839160768E2,9.960847497E-1,-1.561519146E0,-1.186170578E0
4.839239503E2,1.143414259E0,-1.567881584E0,-1.319406509E0
4.839319764E2,1.180132627E0,-1.497607708E0,-1.265973568E0
4.839398500E2,1.219132900E0,-1.440294504E0,-1.186931133E0
4.839478456E2,1.274693489E0,-1.302114248E0,-9.364690781E-1
4.839557801E2,1.190686464E0,-1.107903481E0,-6.542644501E-1
4.839636232E2,1.159139395E0,-9.911603928E-1,-2.041378021E-1
4.839716188E2,1.118784904E0,-9.053468704E-1,5.139513016E-1
4.839794923E2,9.868472219E-1,-9.048480988E-1,1.184787750E0
4.839873658E2,8.407965302E-1,-8.584299088E-1,1.607639313E0
4.839953004E2,6.774042845E-1,-8.402471542E-1,1.504907608E0
4.840031739E2,5.301842690E-1,-9.108552933E-1,1.249130249E0
4.840112001E2,3.801554441E-1,-9.650444984E-1,8.535518646E-1
4.840190736E2,2.413562536E-1,-9.801058769E-1,4.014091492E-1
4.840270692E2,1.720115095E-1,-9.821054935E-1,-2.122497559E-2
4.840350038E2,7.429309934E-2,-9.570484161E-1,-4.549026489E-1
4.840428773E2,1.013115272E-1,-9.114565849E-1,-9.586834908E-1
4.840508729E2,4.549750686E-2,-7.877426147E-1,-1.290859699E0
4.840587159E2,1.124751568E-2,-6.934423447E-1,-1.480288029E0
4.840666810E2,3.928862512E-3,-5.858285427E-1,-1.677638531E0
4.840746156E2,2.279240638E-2,-4.904754162E-1,-1.919219494E0
4.840825197E2,4.617190361E-2,-4.424777031E-1,-2.095287800E0
4.840904542E2,5.921819806E-2,-4.458146095E-1,-2.354668140E0
4.840983888E2,7.591565698E-2,-4.661972523E-1,-2.736027718E0
4.841063539E2,1.311325133E-1,-4.496574402E-1,-2.823386669E0
4.841142884E2,1.431774646E-1,-4.461975098E-1,-2.592934608E0
4.841221988E2,1.313463748E-1,-4.377207756E-1,-2.491878510E0
4.841302249E2,1.479823887E-1,-4.509434700E-1,-2.381169319E0
4.841381289E2,1.424580812E-1,-3.801059723E-1,-1.988063335E0
4.841460940E2,1.057736129E-1,-2.113628387E-1,-1.733695507E0
4.841540591E2,5.467924476E-2,-7.760000229E-2,-1.538477421E0
4.841619327E2,6.129515171E-2,-6.755352020E-2,-1.342480659E0
4.841699283E2,8.294205368E-2,-7.805967331E-2,-1.603104591E0
4.841778323E2,1.118223220E-1,-5.292224884E-2,-1.775007248E0
4.841857974E2,2.291424274E-1,7.031440735E-3,-1.588402748E0
4.841937625E2,2.147973329E-1,7.572174072E-3,-1.263145924E0
4.842016360E2,2.084208727E-1,7.872486115E-2,-1.262913704E0
4.842096316E2,2.141026407E-1,1.344184875E-1,-1.142433167E0
4.842175662E2,2.040551901E-1,2.169766426E-1,-9.108881950E-1
4.842255313E2,3.536207080E-1,2.209286690E-1,-8.291840553E-1
4.842334964E2,4.487359524E-1,1.804270744E-1,-7.276468277E-1
4.842413699E2,3.620631695E-1,3.049640656E-1,-5.470247269E-1
4.842493350E2,3.791007400E-1,3.388547897E-1,1.134786606E-1
4.842572085E2,2.452626079E-1,2.835354805E-1,7.012939453E-1
4.842651736E2,1.402465999E-1,2.900729179E-1,1.091831207E0
4.842731387E2,6.158223376E-2,2.956871986E-1,1.535506248E0
4.842810122E2,1.887771860E-2,2.178626060E-1,1.591251373E0
4.842889468E2,3.405293077E-2,2.607245445E-1,1.923111916E0
4.842968204E2,1.346150935E-1,2.119808197E-1,1.279754639E0
4.843047854E2,2.574540675E-1,2.146730423E-1,6.395292282E-1
4.843126895E2,2.641656101E-1,3.702411652E-1,5.143480301E-1
4.843206241E2,2.996967137E-1,5.175991058E-1,5.944595337E-1
4.843286197E2,3.509389758E-1,7.115325928E-1,8.392877579E-1
4.843364932E2,2.451615483E-1,9.030551910E-1,3.803033829E-1
4.843444888E2,1.501342356E-1,1.048559666E0,-3.142194748E-1
4.843524539E2,2.023437321E-1,1.085063457E0,-3.055562973E-1
4.843603274E2,1.013444066E-1,1.094586849E0,3.374128342E-1
4.843682925E2,1.878633648E-1,8.707509041E-1,1.868718147E0
4.843761661E2,1.000971794E-1,4.554705620E-1,3.438001633E0
4.843840396E2,1.597866565E-1,2.139468193E-1,4.289513588E0
4.843919742E2,2.424405515E-1,-1.438922882E-1,5.083140373E0
4.843998477E2,3.276599646E-1,-4.523139000E-1,5.591236115E0
4.844078738E2,2.517445087E-1,-7.105240822E-1,5.854110718E0
4.844157474E2,3.063046038E-1,-8.660795689E-1,5.707875252E0
4.844237124E2,3.621007800E-1,-1.152005196E0,4.371294022E0
4.844316470E2,3.442427814E-1,-1.489102840E0,2.374610901E0
4.844395206E2,3.236682415E-1,-1.886735678E0,8.201560974E-1
4.844475467E2,2.689199448E-1,-2.233097553E0,-2.318992615E-1
4.844554202E2,3.759663999E-1,-2.269878387E0,-9.861669540E-1
4.844633853E2,2.536238432E-1,-2.379908323E0,-1.233388424E0
4.844713504E2,4.332574308E-1,-2.481199026E0,-1.288662910E0
4.844792239E2,4.048998654E-1,-2.399021864E0,-1.474334240E0
4.844871585E2,3.947963119E-1,-2.283158302E0,-1.671192169E0
4.844950320E2,3.643144071E-1,-2.039525032E0,-1.895009518E0
4.845029971E2,2.232830375E-1,-1.667634487E0,-1.769019604E0
4.845109317E2,4.276575148E-2,-1.429929972E0,-6.580181122E-1
4.845198733E2,-9.019750357E-2,-1.226851463E0,7.635288239E-1
4.845278384E2,-9.282887727E-2,-7.582280636E-1,1.125674248E0
4.845357120E2,-2.813560963E-1,-5.457153320E-1,1.174363136E0
4.845436770E2,-3.606120944E-1,-4.371533394E-1,1.057233810E0
4.845516421E2,-4.530279338E-1,-3.776330948E-1,9.433059692E-1
4.845595157E2,-4.715184867E-1,-3.900976181E-1,8.907146454E-1
4.845675113E2,-3.514396846E-1,-5.178112984E-1,9.784774780E-1
4.845753848E2,-3.694836795E-1,-5.855948925E-1,5.515127182E-1
4.845833499E2,-3.171635568E-1,-6.056640148E-1,-2.129421234E-1
4.845913150E2,-2.762201428E-1,-6.888339520E-1,-8.656620979E-1
4.845992190E2,-2.295014113E-1,-7.314212322E-1,-1.335207939E0
4.846072452E2,-1.791474968E-1,-7.939622402E-1,-1.622394562E0
4.846153018E2,-1.707596630E-1,-8.624558449E-1,-1.802438736E0
4.846232974E2,-1.480553746E-1,-8.576745987E-1,-1.972415447E0
4.846312625E2,-1.913037896E-1,-8.678579330E-1,-2.067857265E0
4.846391055E2,-1.976629496E-1,-8.063056469E-1,-2.055503845E0
4.846471316E2,-2.864581943E-1,-7.327563763E-1,-2.059913635E0
4.846550052E2,-3.001982570E-1,-6.855833530E-1,-1.992473602E0
4.846628787E2,-2.825326622E-1,-6.029555798E-1,-2.066055775E0
4.846708133E2,-2.764340043E-1,-5.324115753E-1,-2.091691971E0
4.846786868E2,-2.419599295E-1,-4.996919632E-1,-2.062491417E0
4.846866824E2,-2.101429403E-1,-4.184632301E-1,-1.971340179E0
4.846945560E2,-2.552144527E-1,-2.862877846E-1,-1.787136555E0
4.847025210E2,-2.239583135E-1,-2.357125282E-1,-1.552541733E0
4.847104861E2,-2.522000670E-1,-1.641821861E-1,-1.511578083E0
4.847183597E2,-2.673256099E-1,-1.122422218E-1,-1.621239185E0
4.847263858E2,-2.463650107E-1,-8.595657349E-2,-1.575611115E0
4.847342593E2,-2.360118181E-1,-9.492921829E-2,-1.384239197E0
4.847422549E2,-2.675160170E-1,-9.166574478E-2,-1.032559395E0
4.847501895E2,-2.353189439E-1,-6.035280228E-2,-8.265581131E-1
4.847580630E2,-1.702210307E-1,-1.589202881E-2,-8.162517548E-1
4.847661197E2,-1.703049839E-1,6.567716599E-2,-6.880044937E-1
4.847740542E2,-1.700694263E-1,1.395535469E-1,-5.187931061E-1
4.847820193E2,-1.177465320E-1,2.236666679E-1,-3.080406189E-1
4.847899844E2,-3.867752850E-2,3.579254150E-1,-3.307123184E-1
4.847978580E2,3.543919325E-2,3.753638268E-1,-4.530334473E-1
4.848057925E2,1.582667381E-1,3.150672913E-1,-3.449535370E-1
4.848136661E2,2.053724974E-1,2.534780502E-1,-1.093378067E-1
4.848216311E2,2.638645172E-1,2.198462486E-1,3.708515167E-1
4.848295657E2,2.385240942E-1,1.416645050E-1,4.961805344E-1
4.848374393E2,2.496986091E-1,6.202840805E-2,3.265485764E-1
4.848454654E2,2.695603073E-1,8.257102966E-2,7.162294388E-1
4.848533389E2,3.542853296E-1,9.141159058E-2,9.478225708E-1
4.848613040E2,3.328098059E-1,1.258692741E-1,8.829374313E-1
4.848692691E2,2.547321618E-1,1.257209778E-1,5.768518448E-1
4.848771426E2,3.983871341E-1,2.568144798E-1,2.663183212E-1
4.848851382E2,2.934274971E-1,3.590745926E-1,1.427440643E-1
4.848930423E2,5.039713383E-1,5.267043114E-1,-6.834220886E-2
4.849010074E2,4.573073387E-1,8.757147789E-1,-6.022434235E-1
4.849089419E2,6.189569235E-1,1.360777855E0,-8.904137611E-1
4.849168155E2,9.642416239E-1,1.717864513E0,-6.526460648E-1
4.849247806E2,1.206642866E0,1.981033325E0,4.109354019E-1
4.849326541E2,1.243745327E0,2.028421402E0,1.762221336E0
4.849406192E2,1.010338545E0,1.622260571E0,2.919235229E0
4.849485843E2,8.831456900E-1,6.950950623E-1,4.785271645E0
4.849564578E2,7.565811276E-1,6.779432297E-2,6.329293251E0
4.849644229E2,3.208364248E-1,-4.038634300E-1,7.614979744E0
4.849722964E2,1.925852895E-2,-5.129303932E-1,7.467740059E0
4.849802615E2,-3.170455694E-1,-6.679351330E-1,5.728905678E0
4.849881961E2,-2.435155511E-1,-1.046509266E0,3.404289246E0
4.849960696E2,-1.111406311E-1,-1.605970383E0,9.693336487E-1
4.850040957E2,-7.853664458E-2,-1.833807707E0,-5.837316513E-1
4.850119693E2,2.807021141E-3,-1.974383354E0,-1.378180981E0
4.850199344E2,1.217111945E-1,-2.035613060E0,-1.940503120E0
4.850278995E2,2.703892887E-1,-1.966052532E0,-2.203096867E0
4.850357730E2,4.863180518E-1,-1.839476824E0,-2.197425365E0
4.850437381E2,5.750631094E-1,-1.580082417E0,-1.926710129E0
4.850516116E2,6.965901852E-1,-1.356226444E0,-1.446889400E0
4.850595767E2,8.390258551E-1,-1.230252504E0,-6.381177902E-1
4.850675418E2,9.024782181E-1,-1.068981409E0,7.457733154E-4
4.850754153E2,8.140581846E-1,-8.893113136E-1,3.514928818E-1
